date,ticker,name,open,high,low,close,volume,turnover
2024-03-21,2345,智邦,392.65,393.35,383.55,384.92,62621,24103766
2024-03-22,2345,智邦,379.54,413.72,377.89,409.08,237140,97010399
2024-03-25,2345,智邦,402.40,415.82,401.54,409.11,224556,91869099
2024-03-26,2345,智邦,406.45,409.02,398.68,408.91,110481,45176496
2024-03-27,2345,智邦,408.19,419.83,400.51,415.89,193587,80510965
2024-03-28,2345,智邦,418.83,421.48,417.12,417.29,94506,39436183
2024-03-29,2345,智邦,421.48,430.67,400.80,405.04,296670,120163616
2024-04-01,2345,智邦,403.06,407.05,399.51,400.42,56007,22426225
2024-04-02,2345,智邦,402.95,408.09,395.22,404.13,255725,103345521
2024-04-03,2345,智邦,405.83,414.50,403.90,406.94,84979,34581126
2024-04-04,2345,智邦,413.28,413.59,393.16,399.08,177425,70806661
2024-04-05,2345,智邦,393.48,394.96,389.85,391.26,230229,90080240
2024-04-08,2345,智邦,384.99,394.92,367.38,371.71,242900,90287942
2024-04-09,2345,智邦,374.89,386.24,367.90,369.32,99538,36761006
2024-04-10,2345,智邦,363.07,398.06,353.55,382.11,115461,44118781
2024-04-11,2345,智邦,391.29,402.07,384.73,385.90,247417,95477078
2024-04-12,2345,智邦,384.42,406.69,375.28,391.62,94819,37133056
2024-04-15,2345,智邦,391.01,406.74,391.00,403.39,199481,80469578
2024-04-16,2345,智邦,403.69,412.11,400.82,402.74,192519,77534286
2024-04-17,2345,智邦,401.05,405.36,393.61,398.43,143127,57025691
2024-04-18,2345,智邦,390.01,392.61,383.51,383.83,35762,13726645
2024-04-19,2345,智邦,384.25,399.48,371.24,393.20,95706,37631135
2024-04-22,2345,智邦,390.99,399.56,384.78,397.83,31269,12439846
2024-04-23,2345,智邦,391.28,395.01,369.96,375.54,265532,99717590
2024-04-24,2345,智邦,377.54,383.78,370.14,372.08,60354,22456781
2024-04-25,2345,智邦,373.24,383.58,349.79,355.24,293296,104191484
2024-04-26,2345,智邦,351.99,360.72,348.27,359.45,188585,67787487
2024-04-29,2345,智邦,357.80,364.15,352.51,357.44,99372,35519664
2024-04-30,2345,智邦,358.99,363.72,341.08,347.28,306075,106294659
2024-05-01,2345,智邦,341.21,360.12,338.44,352.17,57684,20314519
2024-05-02,2345,智邦,352.41,363.33,342.08,342.50,227751,78005807
2024-05-03,2345,智邦,337.09,352.62,336.19,345.48,101074,34919511
2024-05-06,2345,智邦,341.76,349.45,331.93,345.24,245449,84738673
2024-05-07,2345,智邦,341.05,346.53,323.01,343.21,114631,39342611
2024-05-08,2345,智邦,341.50,370.23,339.84,359.36,82548,29664478
2024-05-09,2345,智邦,360.84,361.63,343.72,351.85,201181,70785312
2024-05-10,2345,智邦,351.87,364.98,350.26,361.79,160664,58126384
2024-05-13,2345,智邦,361.79,390.82,357.92,383.31,237608,91077853
2024-05-14,2345,智邦,386.00,401.48,385.75,397.88,35330,14057140
2024-05-15,2345,智邦,396.36,396.79,378.82,391.89,185045,72518167
2024-05-16,2345,智邦,391.47,427.18,388.94,415.56,43312,17998735
2024-05-17,2345,智邦,410.83,432.63,402.44,427.40,173383,74104052
2024-05-20,2345,智邦,430.12,442.39,420.98,433.93,79474,34486318
2024-05-21,2345,智邦,432.10,449.54,413.84,421.97,260008,109714748
2024-05-22,2345,智邦,420.05,438.28,408.35,431.29,89523,38609944
2024-05-23,2345,智邦,430.02,431.00,415.43,419.86,94983,39879474
2024-05-24,2345,智邦,420.65,446.85,414.38,437.91,42294,18520775
2024-05-27,2345,智邦,439.76,466.47,432.01,456.60,115871,52906682
2024-05-28,2345,智邦,454.73,461.17,453.86,458.05,142782,65400930
2024-05-29,2345,智邦,458.00,471.91,452.20,455.14,215080,97891074
2024-05-30,2345,智邦,460.87,465.42,456.23,457.63,54215,24810455
2024-05-31,2345,智邦,454.24,457.09,440.24,440.68,110918,48879019
2024-06-03,2345,智邦,442.31,474.96,436.38,466.05,338326,157675223
2024-06-04,2345,智邦,473.79,487.79,462.59,487.30,298286,145355049
2024-06-05,2345,智邦,487.96,492.72,470.83,486.08,254046,123486834
2024-06-06,2345,智邦,489.91,495.27,483.73,484.24,79651,38570158
2024-06-07,2345,智邦,480.48,487.89,473.97,484.94,44323,21494043
2024-06-10,2345,智邦,485.95,500.81,482.87,488.69,49299,24092009
2024-06-11,2345,智邦,485.92,526.31,485.56,522.69,136160,71169095
2024-06-12,2345,智邦,522.53,570.78,522.50,565.34,135818,76783158
2024-06-13,2345,智邦,565.59,589.93,558.31,583.25,325995,190137703
2024-06-14,2345,智邦,577.74,580.34,577.21,579.29,233806,135442207
2024-06-17,2345,智邦,583.20,614.14,576.21,603.87,124785,75354463
2024-06-18,2345,智邦,609.70,623.73,609.58,622.06,269857,167868213
2024-06-19,2345,智邦,622.15,636.01,615.10,630.78,36102,22772425
2024-06-20,2345,智邦,641.35,648.09,600.55,611.26,245386,149994119
2024-06-21,2345,智邦,610.56,612.54,597.38,602.22,108207,65164499
2024-06-24,2345,智邦,603.18,627.49,596.26,624.45,149596,93415769
2024-06-25,2345,智邦,621.66,641.21,617.68,629.16,197593,124318311
2024-06-26,2345,智邦,629.68,630.79,605.69,607.97,206228,125379929
2024-06-27,2345,智邦,614.76,631.56,604.43,621.95,163562,101726852
2024-06-28,2345,智邦,617.92,618.47,607.39,609.51,178766,108959989
2024-07-01,2345,智邦,615.42,627.98,613.58,624.39,54765,34194725
2024-07-02,2345,智邦,630.67,657.80,630.20,643.19,270575,174032233
2024-07-03,2345,智邦,649.75,654.66,639.66,654.55,88722,58072854
2024-07-04,2345,智邦,661.44,675.90,634.87,640.74,142188,91105252
2024-07-05,2345,智邦,645.23,652.09,618.50,626.05,85796,53712884
2024-07-08,2345,智邦,632.30,641.87,597.25,598.72,238587,142847748
2024-07-09,2345,智邦,601.03,614.42,580.53,584.88,70570,41275248
2024-07-10,2345,智邦,587.36,592.50,566.63,567.91,306018,173790186
2024-07-11,2345,智邦,566.56,571.89,550.35,554.92,276221,153281691
2024-07-12,2345,智邦,543.72,576.37,542.86,575.32,313882,180583932
2024-07-15,2345,智邦,570.19,585.89,559.65,576.58,158511,91394010
2024-07-16,2345,智邦,578.65,607.05,567.15,602.15,300445,180914215
2024-07-17,2345,智邦,592.07,625.26,588.96,622.38,144555,89967500
2024-07-18,2345,智邦,616.89,626.00,577.72,602.62,150495,90691338
2024-07-19,2345,智邦,598.81,610.77,595.51,600.67,118982,71469397
2024-07-22,2345,智邦,586.59,614.29,585.48,603.74,49641,29970321
2024-07-23,2345,智邦,600.44,608.97,587.83,589.06,226300,133305264
2024-07-24,2345,智邦,587.70,602.20,585.39,601.75,110263,66351207
2024-07-25,2345,智邦,597.45,609.35,578.03,603.73,209066,126219709
2024-07-26,2345,智邦,598.46,648.02,592.46,629.08,44879,28232267
2024-07-29,2345,智邦,631.85,640.35,624.54,626.35,239736,150157464
2024-07-30,2345,智邦,616.73,630.00,582.88,599.40,84526,50664729
2024-07-31,2345,智邦,595.36,627.62,592.55,617.26,61518,37972610
2024-08-01,2345,智邦,611.72,619.88,603.04,608.06,219359,133382987
2024-08-02,2345,智邦,609.04,609.44,589.58,594.30,136603,81183729
2024-08-05,2345,智邦,593.10,601.61,572.97,577.72,78230,45195209
2024-08-06,2345,智邦,575.76,598.51,564.93,594.42,60387,35895436
2024-08-07,2345,智邦,593.39,596.43,579.65,584.37,217149,126895653
2024-08-08,2345,智邦,576.61,605.99,575.48,585.56,80541,47161628
2024-08-09,2345,智邦,599.43,606.29,576.39,583.02,244253,142405501
2024-08-12,2345,智邦,582.55,587.77,564.07,574.55,154253,88626635
2024-08-13,2345,智邦,572.03,598.13,565.93,582.90,109127,63610209
2024-08-14,2345,智邦,584.48,589.63,553.89,564.32,246451,139077165
2024-08-15,2345,智邦,565.68,602.34,560.89,597.11,323121,192937449
2024-08-16,2345,智邦,586.44,588.14,585.58,587.83,131750,77446973
2024-08-19,2345,智邦,589.20,617.24,576.22,607.39,87047,52871640
2024-08-20,2345,智邦,609.30,642.88,605.15,626.42,294159,184267494
2024-08-21,2345,智邦,627.10,635.65,586.93,600.05,269869,161935209
2024-08-22,2345,智邦,595.71,607.88,573.43,590.94,129710,76650736
2024-08-23,2345,智邦,598.42,604.09,578.11,589.45,151552,89332223
2024-08-26,2345,智邦,596.70,623.16,595.94,616.77,233707,144143614
2024-08-27,2345,智邦,622.75,625.35,571.21,586.11,217087,127236290
2024-08-28,2345,智邦,585.53,592.04,530.90,550.69,168046,92541403
2024-08-29,2345,智邦,549.00,582.91,544.03,569.86,116522,66400716
2024-08-30,2345,智邦,568.39,606.81,558.77,599.19,251393,150633072
2024-09-02,2345,智邦,592.94,599.61,578.01,591.29,29045,17173966
2024-09-03,2345,智邦,588.63,592.45,586.78,592.15,45730,27078955
2024-09-04,2345,智邦,591.39,603.52,588.59,602.72,76157,45901454
2024-09-05,2345,智邦,605.22,611.36,596.41,605.24,76446,46267875
2024-09-06,2345,智邦,608.08,627.95,527.93,528.96,482878,255420822
2024-09-09,2345,智邦,528.59,561.81,526.42,556.14,199477,110937835
2024-09-10,2345,智邦,556.77,598.10,544.49,591.81,125615,74339993
2024-09-11,2345,智邦,588.55,591.61,558.03,568.41,322520,183323412
2024-09-12,2345,智邦,575.40,617.77,562.68,600.07,124602,74769504
2024-09-13,2345,智邦,595.06,615.96,589.26,611.75,58000,35481735
2024-09-16,2345,智邦,621.91,632.67,562.87,567.25,281504,159682917
2024-09-17,2345,智邦,573.38,580.37,561.75,564.18,187790,105947601
2024-09-18,2345,智邦,563.73,591.47,562.05,585.44,314296,184001920
2024-09-19,2345,智邦,586.59,617.38,572.55,613.61,52949,32489928
2024-09-20,2345,智邦,610.42,610.60,604.66,607.01,254091,154235207
2024-09-23,2345,智邦,602.28,633.40,589.56,621.83,305073,189703004
2024-09-24,2345,智邦,625.53,665.52,621.75,655.68,202051,132480710
2024-09-25,2345,智邦,656.24,661.79,648.81,655.09,232589,152366965
2024-09-26,2345,智邦,654.55,673.42,653.39,665.00,155122,103155361
2024-09-27,2345,智邦,668.76,669.44,643.55,666.94,183011,122057070
2024-09-30,2345,智邦,666.63,692.92,651.78,663.66,204766,135894058
2024-10-01,2345,智邦,664.79,689.93,657.96,682.06,217587,148407034
2024-10-02,2345,智邦,673.53,713.33,670.22,704.61,178138,125518306
2024-10-03,2345,智邦,701.49,719.24,693.33,710.35,150276,106748726
2024-10-04,2345,智邦,714.19,715.67,510.85,512.93,587924,301565562
2024-10-07,2345,智邦,515.89,520.01,499.70,511.35,141850,72535326
2024-10-08,2345,智邦,503.42,534.81,493.60,526.57,216976,114252958
2024-10-09,2345,智邦,530.57,533.58,518.39,522.17,168821,88152726
2024-10-10,2345,智邦,520.96,528.68,516.51,527.74,153084,80788657
2024-10-11,2345,智邦,535.43,543.38,499.67,515.50,211145,108844674
2024-10-14,2345,智邦,509.08,521.34,500.42,505.42,128008,64697331
2024-10-15,2345,智邦,507.25,552.41,500.48,536.59,181918,97614487
2024-10-16,2345,智邦,536.51,581.55,534.83,563.57,70137,39526897
2024-10-17,2345,智邦,555.40,563.41,539.56,562.77,163897,92235606
2024-10-18,2345,智邦,556.30,598.43,551.87,589.86,246518,145411526
2024-10-21,2345,智邦,589.97,611.91,580.21,594.66,119762,71217551
2024-10-22,2345,智邦,594.90,617.55,593.02,614.83,34538,21235025
2024-10-23,2345,智邦,612.08,612.89,597.87,606.90,255905,155308191
2024-10-24,2345,智邦,605.50,621.90,578.11,596.40,282330,168382746
2024-10-25,2345,智邦,586.91,592.25,578.55,582.95,290820,169533893
2024-10-28,2345,智邦,582.66,613.59,576.50,608.75,88034,53590302
2024-10-29,2345,智邦,612.67,626.71,611.03,623.35,38355,23908485
2024-10-30,2345,智邦,615.67,619.07,593.52,599.44,331240,198559494
2024-10-31,2345,智邦,592.28,592.86,586.42,587.10,141817,83261024
2024-11-01,2345,智邦,604.74,609.56,584.31,599.07,49116,29423852
2024-11-04,2345,智邦,607.97,609.79,581.49,588.74,281804,165910688
2024-11-05,2345,智邦,591.15,623.34,575.30,611.08,141101,86223407
2024-11-06,2345,智邦,618.48,627.23,565.28,573.89,112467,64543774
2024-11-07,2345,智邦,584.63,593.93,551.64,565.87,195823,110809894
2024-11-08,2345,智邦,566.35,571.30,529.01,539.06,204284,110120573
2024-11-11,2345,智邦,542.44,563.27,537.28,556.58,149266,83078652
2024-11-12,2345,智邦,560.71,587.06,559.10,572.84,168219,96362011
2024-11-13,2345,智邦,575.94,619.56,572.59,611.67,176488,107952946
2024-11-14,2345,智邦,610.94,618.35,594.08,603.14,160647,96892576
2024-11-15,2345,智邦,605.50,614.00,597.64,611.15,218489,133530217
2024-11-18,2345,智邦,612.31,627.61,604.34,619.79,49972,30972120
2024-11-19,2345,智邦,626.66,632.37,611.27,611.46,65685,40163870
2024-11-20,2345,智邦,607.21,616.68,585.91,595.25,265240,157884657
2024-11-21,2345,智邦,599.61,638.04,597.43,618.95,45476,28147585
2024-11-22,2345,智邦,621.76,628.04,577.35,581.04,298804,173617388
2024-11-25,2345,智邦,583.99,587.30,524.38,529.17,399917,211622633
2024-11-26,2345,智邦,533.85,548.36,526.42,535.88,174703,93619447
2024-11-27,2345,智邦,535.68,549.67,532.19,536.69,107009,57430758
2024-11-28,2345,智邦,542.71,545.02,519.53,527.59,136260,71889483
2024-11-29,2345,智邦,525.02,553.58,514.48,544.85,254942,138905576
2024-12-02,2345,智邦,547.45,555.62,534.27,540.49,96408,52108020
2024-12-03,2345,智邦,536.94,561.76,529.19,551.62,202258,111569840
2024-12-04,2345,智邦,555.11,562.09,510.16,511.45,309371,158227879
2024-12-05,2345,智邦,513.52,543.05,509.86,540.60,216412,116992595
2024-12-06,2345,智邦,536.76,575.12,523.65,567.52,53508,30367020
2024-12-09,2345,智邦,579.57,584.57,553.42,556.21,231966,129020831
2024-12-10,2345,智邦,551.45,589.19,549.62,588.24,106504,62650102
2024-12-11,2345,智邦,586.16,592.30,565.14,571.81,271526,155260339
2024-12-12,2345,智邦,577.64,581.33,560.87,567.16,254677,144443071
2024-12-13,2345,智邦,571.14,571.40,558.60,564.34,108230,61078165
2024-12-16,2345,智邦,561.59,571.19,549.00,563.40,181549,102283844
2024-12-17,2345,智邦,557.42,588.43,552.62,579.08,139614,80847293
2024-12-18,2345,智邦,580.53,600.47,546.53,552.93,74088,40965294
2024-01-02,3037,欣興,176.81,177.18,175.94,176.48,12445,2196340
2024-01-03,3037,欣興,175.60,177.69,173.80,177.24,57694,10225721
2024-01-04,3037,欣興,176.91,177.45,176.10,176.35,55180,9730827
2024-01-05,3037,欣興,176.79,177.16,176.25,176.66,75900,13408830
2024-01-08,3037,欣興,176.82,176.84,171.88,173.01,65693,11365767
2024-01-09,3037,欣興,173.62,181.65,173.33,179.46,47311,8490379
2024-01-10,3037,欣興,180.30,184.94,176.99,183.63,49035,9004296
2024-01-11,3037,欣興,183.21,184.05,181.67,183.24,81738,14977348
2024-01-12,3037,欣興,183.32,184.18,177.35,179.03,119795,21447261
2024-01-15,3037,欣興,179.60,180.11,177.23,178.56,85652,15294210
2024-01-16,3037,欣興,179.51,180.19,176.92,178.59,17358,3099886
2024-01-17,3037,欣興,178.01,181.39,176.58,180.60,37039,6689220
2024-01-18,3037,欣興,180.52,183.65,177.85,178.96,56260,10068315
2024-01-19,3037,欣興,179.21,180.00,177.25,178.59,89429,15970832
2024-01-22,3037,欣興,178.38,181.46,177.35,180.65,21130,3817092
2024-01-23,3037,欣興,180.51,182.09,176.27,176.95,24430,4322860
2024-01-24,3037,欣興,176.03,180.28,174.22,179.91,61857,11128599
2024-01-25,3037,欣興,179.79,184.31,179.12,182.71,62354,11392764
2024-01-26,3037,欣興,182.30,183.42,180.96,182.65,21522,3931013
2024-01-29,3037,欣興,182.15,182.69,180.56,180.81,108343,19589679
2024-01-30,3037,欣興,182.18,183.12,181.50,182.36,90906,16577200
2024-01-31,3037,欣興,181.89,188.12,181.15,186.53,101524,18937387
2024-02-01,3037,欣興,186.25,186.47,185.33,185.58,99337,18434872
2024-02-02,3037,欣興,186.41,188.39,185.08,188.35,72915,13733372
2024-02-05,3037,欣興,187.55,187.97,185.90,186.79,56705,10592103
2024-02-06,3037,欣興,186.63,186.83,183.95,185.83,88411,16429117
2024-02-07,3037,欣興,185.13,185.87,181.69,185.02,12350,2284988
2024-02-08,3037,欣興,184.95,185.65,184.07,184.83,74162,13707225
2024-02-09,3037,欣興,184.52,187.89,184.35,186.22,101110,18828697
2024-02-12,3037,欣興,187.99,189.14,184.24,184.54,105103,19395701
2024-02-13,3037,欣興,184.94,187.44,182.78,185.78,58986,10958643
2024-02-14,3037,欣興,186.01,186.62,185.61,186.60,99732,18610143
2024-02-15,3037,欣興,188.05,188.99,187.21,187.57,70064,13141566
2024-02-16,3037,欣興,187.80,188.58,184.21,184.22,31870,5871120
2024-02-19,3037,欣興,185.04,185.63,180.21,180.98,43640,7897814
2024-02-20,3037,欣興,180.90,182.14,179.99,180.78,44122,7976480
2024-02-21,3037,欣興,180.79,186.78,179.86,185.54,97065,18009356
2024-02-22,3037,欣興,185.76,190.16,184.52,189.36,17625,3337464
2024-02-23,3037,欣興,189.42,191.84,185.50,187.54,97773,18336269
2024-02-26,3037,欣興,186.26,189.10,184.50,187.84,22156,4161757
2024-02-27,3037,欣興,188.12,188.25,183.09,184.15,78341,14426117
2024-02-28,3037,欣興,184.14,184.21,179.31,180.06,67984,12241338
2024-02-29,3037,欣興,179.42,181.02,178.90,180.11,29008,5224729
2024-03-01,3037,欣興,179.73,181.60,178.67,181.50,39975,7255501
2024-03-04,3037,欣興,181.59,181.69,179.52,181.32,97626,17701533
2024-03-05,3037,欣興,181.32,182.97,177.51,178.62,69614,12434502
2024-03-06,3037,欣興,179.65,180.06,178.09,178.18,101528,18090753
2024-03-07,3037,欣興,178.53,178.70,176.23,176.93,67494,11942002
2024-03-08,3037,欣興,176.52,178.19,174.85,176.14,70908,12489574
2024-03-11,3037,欣興,176.99,178.57,173.59,174.45,94722,16523865
2024-03-12,3037,欣興,175.25,177.82,171.15,173.17,41352,7160924
2024-03-13,3037,欣興,173.17,175.14,172.12,173.87,26512,4609644
2024-03-14,3037,欣興,173.67,174.28,173.44,174.01,77520,13489282
2024-03-15,3037,欣興,174.25,174.61,169.18,170.62,58999,10066436
2024-03-18,3037,欣興,170.01,171.92,169.03,171.87,38212,6567364
2024-03-19,3037,欣興,171.19,175.09,170.06,174.04,47626,8288647
2024-03-20,3037,欣興,173.67,175.60,171.39,172.41,96305,16604000
2024-03-21,3037,欣興,173.36,174.92,170.57,170.96,58395,9983136
2024-03-22,3037,欣興,171.53,171.68,168.18,169.33,37106,6283065
2024-03-25,3037,欣興,168.04,168.27,165.37,167.69,57777,9688647
2024-03-26,3037,欣興,168.43,168.56,166.93,166.98,100181,16727930
2024-03-27,3037,欣興,167.30,168.31,166.68,167.99,28496,4787064
2024-03-28,3037,欣興,168.49,168.51,165.71,165.91,20717,3437111
2024-03-29,3037,欣興,166.92,167.14,164.96,165.87,73336,12164405
2024-04-01,3037,欣興,166.03,167.48,165.71,166.76,96907,16160441
2024-04-02,3037,欣興,166.59,167.07,164.68,166.28,74066,12315729
2024-04-03,3037,欣興,166.98,167.53,160.58,160.78,51699,8312206
2024-04-04,3037,欣興,160.27,161.44,159.74,160.09,101740,16288056
2024-04-05,3037,欣興,160.37,167.21,160.32,165.73,39710,6581031
2024-04-08,3037,欣興,165.38,166.98,161.08,161.83,70109,11345899
2024-04-09,3037,欣興,161.61,164.46,161.31,164.11,40402,6630488
2024-04-10,3037,欣興,165.15,165.89,159.32,161.53,73837,11927176
2024-04-11,3037,欣興,161.45,161.53,159.07,159.84,63164,10096255
2024-04-12,3037,欣興,160.42,160.86,158.83,158.89,11957,1899824
2024-04-15,3037,欣興,158.75,160.60,157.60,159.72,83101,13272558
2024-04-16,3037,欣興,159.33,160.01,154.91,155.38,71164,11057114
2024-04-17,3037,欣興,154.44,155.45,154.35,155.34,79620,12368123
2024-04-18,3037,欣興,155.34,156.73,154.85,155.40,65376,10159623
2024-04-19,3037,欣興,155.46,155.48,152.21,153.20,99476,15239285
2024-04-22,3037,欣興,153.86,154.79,153.40,153.69,36555,5618212
2024-04-23,3037,欣興,152.84,155.28,152.16,155.22,42587,6610320
2024-04-24,3037,欣興,156.25,156.29,154.57,155.53,40790,6343929
2024-04-25,3037,欣興,156.14,157.16,154.80,156.17,69142,10797633
2024-04-26,3037,欣興,156.00,157.91,155.61,157.13,35854,5633838
2024-04-29,3037,欣興,157.59,158.05,156.86,157.40,51923,8172706
2024-04-30,3037,欣興,157.86,162.21,157.05,162.00,120182,19469091
2024-05-01,3037,欣興,162.01,165.27,161.83,164.16,106676,17512252
2024-05-02,3037,欣興,164.02,164.83,162.00,163.03,73853,12040490
2024-05-03,3037,欣興,164.59,166.07,162.72,163.44,52851,8638042
2024-05-06,3037,欣興,163.05,163.06,159.94,161.05,46294,7455698
2024-05-07,3037,欣興,161.41,162.13,158.66,159.60,85785,13690956
2024-05-08,3037,欣興,159.75,160.11,157.21,158.01,105294,16637895
2024-05-09,3037,欣興,157.56,159.83,156.32,159.42,47034,7498314
2024-05-10,3037,欣興,159.31,161.61,158.74,160.84,72975,11737030
2024-05-13,3037,欣興,161.58,162.68,160.76,160.90,73661,11852293
2024-05-14,3037,欣興,161.52,162.25,159.61,160.50,79458,12753245
2024-05-15,3037,欣興,160.66,162.37,157.85,158.68,101742,16144590
2024-05-16,3037,欣興,159.04,161.60,158.93,160.74,84270,13545694
2024-05-17,3037,欣興,160.27,160.55,156.78,158.30,101304,16036293
2024-05-20,3037,欣興,158.55,161.53,158.41,161.46,57080,9216293
2024-05-21,3037,欣興,161.69,162.10,160.03,160.86,14780,2377492
2024-05-22,3037,欣興,161.53,161.91,157.56,159.72,51483,8222646
2024-05-23,3037,欣興,160.34,163.00,155.97,156.48,41738,6530955
2024-05-24,3037,欣興,156.20,158.66,154.46,155.34,67846,10539419
2024-05-27,3037,欣興,155.67,156.17,153.27,154.66,94276,14580376
2024-05-28,3037,欣興,154.49,157.15,153.90,156.14,92865,14499653
2024-05-29,3037,欣興,156.76,156.82,152.91,153.38,73979,11346660
2024-05-30,3037,欣興,153.04,155.36,152.22,155.29,80622,12519532
2024-05-31,3037,欣興,155.26,155.58,150.56,151.55,43366,6571945
2024-06-03,3037,欣興,151.83,152.70,146.77,147.29,49650,7313058
2024-06-04,3037,欣興,146.82,147.97,143.18,144.42,76463,11042873
2024-06-05,3037,欣興,144.53,148.01,144.51,146.40,61292,8973159
2024-06-06,3037,欣興,146.26,149.74,145.59,149.45,69681,10413534
2024-06-07,3037,欣興,148.95,150.69,147.12,148.38,14528,2155706
2024-06-10,3037,欣興,148.29,148.36,147.65,148.22,29670,4397565
2024-06-11,3037,欣興,148.39,148.88,146.62,147.35,12764,1880716
2024-06-12,3037,欣興,147.74,148.36,145.72,146.56,19876,2913015
2024-06-13,3037,欣興,146.68,147.87,143.18,145.03,75081,10888742
2024-06-14,3037,欣興,145.84,148.12,144.86,146.60,91411,13400405
2024-06-17,3037,欣興,146.63,146.74,146.11,146.11,54937,8026658
2024-06-18,3037,欣興,145.23,145.65,144.45,145.36,64501,9375831
2024-06-19,3037,欣興,145.98,147.74,143.79,144.02,64009,9218813
2024-06-20,3037,欣興,144.14,146.21,144.09,145.85,39315,5734151
2024-06-21,3037,欣興,145.42,147.53,144.04,146.89,85798,12602989
2024-06-24,3037,欣興,147.22,148.43,147.15,148.23,37098,5498933
2024-06-25,3037,欣興,148.36,148.55,142.82,143.93,107052,15407484
2024-06-26,3037,欣興,143.67,144.08,143.15,144.00,21178,3049622
2024-06-27,3037,欣興,144.24,144.87,143.44,144.10,35443,5107396
2024-06-28,3037,欣興,143.71,143.93,141.04,141.09,100737,14212570
2024-07-01,3037,欣興,142.23,143.18,139.66,140.79,79241,11156402
2024-07-02,3037,欣興,140.56,143.24,140.36,142.36,108232,15407790
2024-07-03,3037,欣興,142.98,144.36,137.49,138.90,104348,14493699
2024-07-04,3037,欣興,139.59,139.61,136.32,137.06,26240,3596370
2024-07-05,3037,欣興,136.65,138.68,135.34,137.56,75788,10425519
2024-07-08,3037,欣興,137.41,138.38,136.91,138.24,83808,11585373
2024-07-09,3037,欣興,137.57,138.59,136.45,136.62,58052,7930885
2024-07-10,3037,欣興,136.05,137.81,135.24,137.28,59918,8225347
2024-07-11,3037,欣興,136.59,138.42,136.50,137.74,25799,3553513
2024-07-12,3037,欣興,137.78,139.39,136.47,139.06,54472,7574771
2024-07-15,3037,欣興,138.94,139.35,138.23,138.29,104667,14474545
2024-07-16,3037,欣興,138.10,140.07,136.51,138.57,22138,3067569
2024-07-17,3037,欣興,138.97,140.11,138.25,138.69,16049,2225898
2024-07-18,3037,欣興,138.96,142.14,138.89,141.92,115868,16444465
2024-07-19,3037,欣興,141.83,143.55,140.76,141.01,90256,12727085
2024-07-22,3037,欣興,140.91,141.47,139.25,140.64,94169,13244047
2024-07-23,3037,欣興,141.18,141.79,139.00,140.70,76651,10784581
2024-07-24,3037,欣興,140.31,144.58,139.83,144.25,48234,6957709
2024-07-25,3037,欣興,144.59,144.85,141.85,142.56,85818,12234588
2024-07-26,3037,欣興,142.45,143.28,141.82,143.20,19293,2762757
2024-07-29,3037,欣興,142.33,144.09,141.75,143.76,98516,14162953
2024-07-30,3037,欣興,143.08,143.29,140.90,141.74,48451,6867468
2024-07-31,3037,欣興,141.62,142.40,141.31,141.49,89114,12608551
2024-08-01,3037,欣興,141.18,142.82,138.99,139.26,94051,13097749
2024-08-02,3037,欣興,138.65,139.23,135.69,135.90,14080,1913466
2024-08-05,3037,欣興,135.33,136.26,134.21,135.22,72119,9752105
2024-08-06,3037,欣興,135.14,135.86,133.33,135.86,65108,8845730
2024-08-07,3037,欣興,136.91,137.37,132.17,133.52,47029,6279475
2024-08-08,3037,欣興,133.07,135.76,132.68,135.53,25970,3519812
2024-08-09,3037,欣興,135.83,136.52,135.78,136.15,31480,4285971
2024-08-12,3037,欣興,136.18,138.27,135.68,137.79,29893,4118985
2024-08-13,3037,欣興,137.34,139.68,136.56,139.17,95181,13245939
2024-08-14,3037,欣興,138.33,142.12,137.72,142.10,56564,8037801
2024-08-15,3037,欣興,141.42,141.83,140.61,141.32,72950,10309427
2024-08-16,3037,欣興,141.93,142.64,138.76,139.40,85208,11878139
2024-08-19,3037,欣興,138.45,141.00,137.54,140.18,21968,3079428
2024-08-20,3037,欣興,140.50,144.02,139.75,143.66,18515,2659808
2024-08-21,3037,欣興,143.64,144.97,143.37,144.56,58693,8484692
2024-08-22,3037,欣興,143.82,145.77,142.58,145.77,95486,13918807
2024-08-23,3037,欣興,146.17,146.23,143.02,143.91,28192,4057159
2024-08-26,3037,欣興,144.78,145.45,140.47,141.08,91332,12885204
2024-08-27,3037,欣興,140.99,141.06,140.19,140.58,36447,5123872
2024-08-28,3037,欣興,139.61,143.63,139.55,142.53,37282,5313695
2024-08-29,3037,欣興,142.51,142.56,140.79,141.01,109065,15379510
2024-08-30,3037,欣興,140.11,140.74,139.62,139.67,35406,4945138
2024-09-02,3037,欣興,140.00,140.56,139.40,139.55,55232,7707538
2024-09-03,3037,欣興,139.29,141.14,138.03,140.97,23772,3351216
2024-09-04,3037,欣興,140.96,141.40,139.72,140.02,11922,1669265
2024-09-05,3037,欣興,139.32,140.87,137.74,138.55,31519,4366878
2024-09-06,3037,欣興,138.29,138.97,136.01,136.81,20363,2785856
2024-09-09,3037,欣興,136.66,138.32,134.54,135.66,73176,9926800
2024-09-10,3037,欣興,136.10,136.45,134.39,134.44,105698,14210455
2024-09-11,3037,欣興,134.03,135.45,132.82,134.81,43696,5890691
